date,price
2023-06-08,2.352
2023-06-07,2.433
2023-06-07,2.13
2023-06-07,2.573
2023-06-07,2.448
2023-06-07,2.329
2023-06-06,2.402
2023-06-06,1.95
2023-06-06,2.381
2023-06-06,2.534
2023-06-06,2.262
2023-06-05,2.366
2023-06-05,2.245
2023-06-05,2.515
2023-06-05,2.384
2023-06-05,1.92
2023-06-02,2.299
2023-06-02,1.74
2023-06-02,2.448
2023-06-02,2.316
2023-06-02,2.172
2023-06-01,1.77
2023-06-01,2.273
2023-06-01,2.277
2023-06-01,2.404
2023-06-01,2.158
2023-05-31,2.358
2023-05-31,2.358
2023-05-31,2.1
2023-05-31,2.478
2023-05-31,2.266
2023-05-30,2.416
2023-05-30,2.415
2023-05-30,2.11
2023-05-30,2.532
2023-05-30,2.327
2023-05-26,2.417
2023-05-26,2.181
2023-05-26,1.88
2023-05-26,2.505
2023-05-26,2.503
2023-05-25,2.307
2023-05-25,2.476
2023-05-25,2.23
2023-05-25,2.559
2023-05-25,2.554
2023-05-24,2.566
2023-05-24,2.398
2023-05-24,2.25
2023-05-24,2.633
2023-05-24,2.643
2023-05-23,2.489
2023-05-23,2.565
2023-05-23,2.22
2023-05-23,2.321
2023-05-23,2.555
2023-05-22,2.623
2023-05-22,2.551
2023-05-22,2.609
2023-05-22,2.3
2023-05-22,2.4
2023-05-19,2.37
2023-05-19,2.585
2023-05-19,2.747
2023-05-19,2.707
2023-05-19,2.772
2023-05-18,2.715
2023-05-18,2.592
2023-05-18,2.787
2023-05-18,2.77
2023-05-18,2.3
2023-05-17,2.584
2023-05-17,2.509
2023-05-17,2.574
2023-05-17,2.365
2023-05-17,2.25
2023-05-16,2.598
2023-05-16,2.609
2023-05-16,2.28
2023-05-16,2.376
2023-05-16,2.534
2023-05-15,2.375
2023-05-15,2.62
2023-05-15,2.624
2023-05-15,2.542
2023-05-15,2.25
2023-05-12,2.529
2023-05-12,2.527
2023-05-12,1.98
2023-05-12,2.266
2023-05-12,2.438
2023-05-11,2.19
2023-05-11,2.345
2023-05-11,2.425
2023-05-11,2.43
2023-05-11,2.07
2023-05-10,2.415
2023-05-10,2.191
2023-05-10,2.419
2023-05-10,2.336
